date_time,temp,CO2_scaled,CO2_av,CO2_med,Moving,Modelled
1:00:01 AM,63,0.683344155844156,3.1875,-7,0.683344155844156,-15.6353314201821
1:00:04 AM,64,6.61694099378882,5.45,-4,6.61694099378882,2.21536987205654
1:00:07 AM,65,17.4383695652174,-0.571428571428571,-1,17.4383695652174,30.3921266398405
1:00:10 AM,66,62.4008695652174,26.304347826087,24,62.4008695652174,63.2000620549443
1:00:13 AM,67,108.910869565217,52.8214285714286,48,108.910869565217,98.0601697696491
1:00:16 AM,68,157.225155279503,228,228,157.225155279503,133.172411056363
1:00:19 AM,71,199.064285714286,238,238,199.064285714286,222.021549072642
1:00:22 AM,73,227.5,241,241,227.5,249.514265604356
1:00:25 AM,75,212.9,235.5,235.5,212.9,239.809728896497
1:00:28 AM,76,190.7,195,195,190.7,224.001106660643
1:00:31 AM,79,162.5,155,155,162.5,156.105637105645
1:00:34 AM,81,131.2,127,127,131.2,113.247165596335
1:00:37 AM,83,106,100,100,106,86.7687890620484
1:00:40 AM,84,88,79,79,88,78.973415221659
1:00:43 AM,85,74.8,69,69,74.8,73.6926642987345
1:00:46 AM,87,66.2,65,65,66.2,67.3312711041663
1:00:49 AM,88,61,61,61,61,64.5787487819657
1:00:52 AM,90,57.4,57,57,57.4,57.5437424911577
1:00:55 AM,91,54.4,53,53,54.4,54.0552896254944
1:00:58 AM,92,52.5,51,51,52.5,51.265006842439
1:01:01 AM,93,52.9,50,50,52.9,49.6819965640771
1:01:04 AM,95,55.7,51.5,51.5,55.7,52.1742032097764
1:01:07 AM,96,60.7,59,59,60.7,57.1106759853956
1:01:10 AM,97,67.9,67,67,67.9,64.349136998371
1:01:13 AM,98,79.0666666666667,76,76,79.0666666666667,73.4569947151084
1:01:16 AM,100,92.4666666666667,86,86,92.4666666666667,95.5505341254925
1:01:19 AM,101,106.466666666667,107.333333333333,108,106.466666666667,107.586042635979
1:01:22 AM,102,119.866666666667,126,126,119.866666666667,119.250641020021
1:01:25 AM,104,131.2,137,137,131.2,137.696978491071
1:01:28 AM,105,137.133333333333,143,143,137.133333333333,142.593653119231
1:01:31 AM,106,138.333333333333,142.666666666667,143,138.333333333333,143.349288703248
1:01:34 AM,107,135.933333333333,137,137,135.933333333333,139.446040771574
1:01:37 AM,108,130.233333333333,132,132,130.233333333333,132.064815884161
1:01:40 AM,109,122.7,125,125,122.7,122.811208358841
1:01:43 AM,110,114.9,114.5,114.5,114.9,113.290812513442
1:01:46 AM,111,105.55,105,105,105.55,104.828919071743
1:01:49 AM,112,99.35,98,98,99.35,97.6296043813239
1:01:52 AM,113,92.25,85.25,85,92.25,91.6166411957119
1:01:55 AM,114,86.85,94,94,86.85,86.7138022684354
1:01:58 AM,115,82.65,79,79,82.65,82.8448603530229
1:02:01 AM,117,81.2,78,78,81.2,77.8627386643823
1:02:04 AM,121,78.2,77,77,78.2,75.9667828042216
1:02:07 AM,123,78.2,78,78,78.2,77.3410737989083
1:02:10 AM,124,78.6,79,79,78.6,78.2343139075512
1:02:13 AM,126,79.2,79,79,79.2,79.8980224618758
1:02:16 AM,127,79.6,80,80,79.6,80.4613107386424
1:02:19 AM,128,79.6,80,80,79.6,80.7391877673106
1:02:22 AM,129,79.4,80,80,79.4,80.6654864826226
1:02:25 AM,131,78.5,79,79,78.5,79.1986807121466
1:02:28 AM,132,76.9,78,78,76.9,77.7143438793046
1:02:31 AM,134,74.9,75.5,75.5,74.9,73.8172062282786
1:02:34 AM,135,72.6,72,72,72.6,71.7652926811183
1:02:37 AM,136,70.3,70,70,70.3,69.8850741668757
1:02:40 AM,138,68.4,67.5,67.5,68.4,67.3614967791907
1:02:43 AM,139,67.2,66.5,66.5,67.2,66.9910694146851
1:02:46 AM,140,66.4,66,66,66.4,66.9863770526229
1:02:49 AM,141,66.1,66,66,66.1,67.0001287559944
1:02:52 AM,142,66.1,66,66,66.1,66.6850335877898
1:02:55 AM,143,66.3666666666667,66,66,66.3666666666667,65.907660953351
1:02:58 AM,144,67.2666666666667,66.5,66.5,67.2666666666667,65.3900216274255
1:03:01 AM,145,69.2666666666667,67.3333333333333,67,69.2666666666667,66.0679867271123
1:03:04 AM,146,72.9666666666667,70.5,70.5,72.9666666666667,68.8774273695107
1:03:07 AM,147,78.6666666666667,76,76,78.6666666666667,74.7542146717197
1:03:10 AM,148,89.9333333333333,84.5,84.5,89.9333333333333,84.7314145447782
1:03:13 AM,149,107.7,95,95,107.7,100.230872075485
1:03:16 AM,150,130.94,123.666666666667,123.5,130.94,122.771627144578
1:03:19 AM,151,160.34,159.333333333333,159,160.34,153.872719632796
