"temp","CO2_av","CO2_med","Moving*","Modelled","CO2_scaled"
68,180,180,74.9362059465823,98.5818451333028,74.9362059465823
70,184,184,79.8612059465823,147.965626928344,79.8612059465823
74,179,179,83.007237692614,194.043828179441,83.007237692614
75,164,164,86.0636479490243,188.567832056578,86.0636479490243
78,144,144,89.0547590601354,140.134908610975,89.0547590601354
79,122,122,90.5954998008761,118.840860779955,90.5954998008761
80,100,100,91.6901234567901,97.7312287792846,91.6901234567901
81,75,75,93.2666666666667,78.4615841119209,93.2666666666667
83,55,55,83.3333333333333,49.581601693384,83.3333333333333
84,43,43,73.6,39.868362941738,73.6
85,36,36,64.9333333333333,33.0307800702293,64.9333333333333
87,32,32,58.9333333333333,27.1560446927899,58.9333333333333
88,29,29,54.8,27.7023805735095,54.8
89,28,28,53.8,30.2783772039336,53.8
90,28,28,54.8666666666667,34.6579424097547,54.8666666666667
91,31,31,58.2,40.6149840166653,58.2
92,38,38,63.3333333333333,47.9234098503579,63.3333333333333
93,49,49,69.6,56.3424713008951,69.6
94,74,77,76.6666666666667,65.5727940158202,76.6666666666667
95,82,82,84.1333333333333,75.3003472070467,84.1333333333333
96,107,107,91.7333333333333,85.2111000864879,91.7333333333333
101,116,116,99.2666666666667,126.521782223888,99.2666666666667
102,125,125,106.666666666667,131.043247885542,106.666666666667
104,132,132,113.466666666667,136.27496980138,113.466666666667
105,137,137,119.166666666667,137.631098912285,119.166666666667
106,142,142,123.633333333333,138.577988696329,123.633333333333
108,144,144,125.966666666667,139.752671312126,125.966666666667
109,143,143,127.3,139.549540558518,127.3
110,141,141,126.7,138.466885649902,126.7
111,139,139,125.3,136.240299500776,125.3
112,133,133,123.033333333333,132.605375025637,123.033333333333
113,123.5,123.5,120.1,127.431908735123,120.1
114,116,116,116.633333333333,121.126511524426,116.633333333333
115,109,109,112.8,114.229997884876,112.8
117,102,102,108.866666666667,100.826879284547,108.866666666667
118,98,98,104.933333333333,95.401903306429,104.933333333333
119,95,95,101.133333333333,91.416486334773,101.133333333333
120,91,91,97.4666666666667,88.7485302108521,97.4666666666667
121,88,88,94.15,87.1433542459281,94.15
122,85,85,91.2833333333333,86.3462777512629,91.2833333333333
123,84.5,84.5,88.7833333333333,86.090182959166,88.7833333333333
124,85,85,86.6166666666667,86.0582037861374,86.6166666666667
125,84,84,84.7722222222222,85.9210370697248,84.7722222222222
126,84,84,83.1722222222222,85.3493796474758,83.1722222222222
127,84,84,82.0388888888889,84.0139283569381,82.0388888888889
128,83.25,83.5,81.3555555555556,81.7458325468208,81.3555555555556
129,80.5,80.5,84.0777777777778,79.0180516104778,84.0777777777778
130,78.5,78.5,85.4244444444444,76.4639974524249,85.4244444444444
131,76.5,76.5,88.5971717171717,74.7170819771774,88.5971717171717
132,74.3333333333333,74,95.2416161616161,74.4107170892508,95.2416161616161
133,74,74,106.441616161616,76.2259738072291,106.441616161616
134,78,78,117.974949494949,81.0345596059705,117.974949494949
135,80.75,81,129.774949494949,89.7558410744017,129.774949494949
136,128.833333333333,80.5,142.02494949495,103.309184801449,142.02494949495
137,105.2,91.5,154.858282828283,122.167335619461,154.858282828283
138,132.090909090909,122,168.091616161616,145.016551334469,168.091616161616
139,184.666666666667,182,181.758282828283,170.096467995926,181.758282828283
142,252,252,195.869393939394,241.116784153517,195.869393939394
143,257,257,210.452727272727,257.515865095296,210.452727272727
144,261,261,225.119393939394,267.930746176316,225.119393939394
145,267,267,239.802727272727,273.535658173664,239.802727272727
146,273,273,251.658282828283,276.091750809956,251.658282828283
147,277,277,265.489393939394,277.360173807808,265.489393939394
148,281.5,281.5,278.275,279.102076889836,278.275
149,286,286,288.697222222222,282.706176833186,288.697222222222
150,292.75,293,294.263888888889,288.071458633131,294.263888888889
151,298,298,300.358333333333,294.724474339471,300.358333333333
152,301,301,307.291666666667,302.19177600201,307.291666666667
153,306.666666666667,307,313.958333333333,310.045493674001,313.958333333333
154,312.666666666667,313,320.358333333333,318.040069422509,320.358333333333
155,323.875,319.5,326.758333333333,325.975523318047,326.758333333333
156,341,341,333.125,333.65187543113,333.125
157,335.5,336,339.391666666667,340.869145832274,339.391666666667
158,348.416666666667,348,345.408333333333,347.458780729106,345.408333333333
160,365,365,351.341666666667,358.615173171272,351.341666666667
163,367,367,357.375,370.121221853684,357.375
165,369,369,363.497222222222,374.17295807533,363.497222222222
166,373,373,369.619444444444,375.078867995746,369.619444444444
167,377,377,375.361111111111,375.408314801707,375.361111111111
168,380,380,380.261111111111,376.076907827523,380.261111111111
169,383,383,385.961111111111,378.185662895731,385.961111111111
170,387,387,392.626666666667,382.835595828865,392.626666666667
171,391.5,391.5,397.16,390.660055636945,397.16
172,398.5,398.5,403.2,400.421724079929,403.2
173,404.5,404.5,410.48,410.415616105261,410.48
174,410,410,418.021666666667,418.936746660384,418.021666666667
175,414.5,414.5,425.888333333333,424.280130692742,425.888333333333
176,421,421,439.766111111111,425.690247845696,439.766111111111
177,448.4,429,457.152777777778,426.209436546289,457.152777777778
178,433,433,478.019444444444,429.829499917483,478.019444444444
179,457.6,439,501.986111111111,440.542241082241,501.986111111111
180,478.2,449,527.997222222222,462.339463163523,527.997222222222
181,486.125,497.5,555.230555555556,497.679367487054,555.230555555556
182,495,485.5,582.830555555556,542.885748189603,582.830555555556
183,588.166666666667,587.5,610.663888888889,592.748797610703,610.663888888889
184,643.8,644,638.663888888889,642.058708089886,638.663888888889
185,700,700.5,667.675317460318,686.516945374423,667.675317460318
186,751,752,698.030873015873,725.470068842553,698.030873015873
