"temp","CO2_av","CO2_med","Moving*","Modelled","CO2_scaled"
63,0.538461538461538,1,9.80769230769231,9.70876314775342,9.80769230769231
64,7,0,6.87769230769231,-2.3567609327355,6.87769230769231
65,19.4444444444444,5,8.1265811965812,-7.45127123512451,8.1265811965812
66,1.85,1.5,16.2588888888889,2.93975083525683,16.2588888888889
67,11.8,10.5,54.6588888888889,27.0311406791481,54.6588888888889
68,41.2,17,91.37,60.4628128988061,91.37
71,199,199,131.6,173.198669834949,131.6
73,203,203,158.84,215.122420712586,158.84
75,203,203,189,201.137213740121,189
76,148,148,173.8,179.336480854742,173.8
77,192,192,160.1,153.22217669894,160.1
78,123,123,132.5,126.963187519473,132.5
79,134.5,134.5,112.7,103.981286312325,112.7
80,65,65,83.5,84.7097930703973,83.5
81,49,49,67.5,68.8349145358165,67.5
82,46,46,48.8,56.0428574507113,48.8
84,43,43,43.8,38.4520345974404,43.8
85,41,41,41.8,33.0372864226362,41.8
91,40,40,40.6,31.8456307854484,40.6
93,39,39,40.2,37.5109689663988,40.2
95,40,40,40.6,42.9520041341593,40.6
96,41,41,42,44.977986579994,42
98,43,43,44.6,47.222143697616,44.6
100,47,47,48,49.1712588467063,48
101,52,52,52.4,50.9287020216567,52.4
102,57,57,57.8,53.6846163107998,57.8
104,63,63,63.6,62.7011730919312,63.6
105,70,70,69.8,68.4111866427405,69.8
106,76,76,76,74.4785770661345,76
107,83,83,82,80.5705094364299,82
109,88,88,87.6,91.4966603149919,87.6
110,93,93,92.9,95.7490882823164,92.9
111,98,98,97.5,99.197994356355,97.5
112,102.5,102.5,101.5,102.01381947397,101.5
113,106,106,104.7,104.367004572025,104.7
114,108,108,106.9,106.427990587383,106.9
115,109,109,108.1,108.252953350844,108.1
116,109,109,108.1,109.441008268966,108.1
117,108.5,108.5,107.5,109.477005642248,107.5
118,106,106,105.8,107.845795771185,105.8
119,105,105,102.7,104.230716173917,102.7
120,100.5,100.5,98.5,99.1090532391514,98.5
121,93.5,93.5,93.3666666666667,93.1565805732386,93.3666666666667
122,87.5,87.5,87.5666666666667,87.0490717825288,87.5666666666667
123,80.3333333333333,80,82.3666666666667,81.462300473372,82.3666666666667
124,76,76,78.3333333333333,76.9902673024396,78.3333333333333
125,74.5,74.5,75.2333333333333,73.899881127689,75.2333333333333
126,73.3333333333333,73,74.0666666666667,72.3762778573987,74.0666666666667
127,72,72,74.6666666666667,72.6045933998473,74.6666666666667
128,74.5,74.5,76.1666666666667,74.7699636633135,76.1666666666667
129,79,79,80.06,78.8887387002287,80.06
130,82,82,85.06,84.3021251396352,85.06
131,92.8,93,91.56,90.1825437547281,91.56
132,97,97,97.96,95.7024153187027,97.96
136,107,107,104.56,109.491860926516,104.56
137,111,111,109.8,112.10605693206,109.8
138,115,115,115.2,114.956893525279,115.2
139,119,119,119.8,118.329324079294,119.8
140,124,124,124.4,122.508301967223,124.4
141,130,130,129,127.660435436754,129
142,134,134,133.6,133.478952233838,133.6
143,138,138,138.6,139.538734978994,138.6
144,142,142,143.7,145.414666292739,143.7
145,149,149,148.9,150.681628795592,148.9
146,155.5,155.5,154.3,155.025277674235,154.3
147,160,160,159.5,158.574358380007,159.5
148,165,165,163.4,161.568388930409,163.4
149,168,168,165.7,164.246887342943,165.7
150,168.5,169,166.966666666667,166.782017385511,166.966666666667
151,167,167,167.366666666667,169.076525827609,167.366666666667
152,166.333333333333,166,168.3,170.96580518913,168.3
153,167,167,169.32,172.285247989971,169.32
154,172.666666666667,173,170.32,172.870246750025,170.32
155,173.6,174,171.253333333333,172.622040652757,171.253333333333
157,172,172,172.053333333333,170.350363900781,172.053333333333
161,171,171,171.92,165.159182203719,171.92
163,171,171,171.9,165.927237279574,171.9
165,172,172,172.5,171.39609631898,172.5
166,173.5,173.5,173.3,176.166429606825,173.3
167,175,175,174.3,180.984907560712,174.3
168,175,175,175.1,184.263528853177,175.1
169,176,176,175.7,184.414292156755,175.7
171,176,176,176.1,174.022858604257,176.1
172,176.5,176.5,176.5,167.238260378929,176.5
173,177,177,176.5,162.319691867786,176.5
174,177,177,176.4,161.461116081007,176.4
175,176,176,176.233333333333,166.856496028769,176.233333333333
176,175.5,175.5,176.233333333333,179.911651073444,176.233333333333
177,175.666666666667,176,196.566666666667,198.879825986173,196.566666666667
178,177,177,197.966666666667,221.226121890287,197.966666666667
179,278.666666666667,181,234.346666666667,244.415639909119,234.346666666667
180,183,183,274.713333333333,265.913481166003,274.713333333333
181,357.4,459,310.449696969697,284.546391727644,310.449696969697
182,377.5,438,316.495673981191,304.587697434239,316.495673981191
183,355.681818181818,399,341.545673981191,331.672369069358,341.545673981191
184,308.896551724138,314,383.999007314525,371.435377416571,383.999007314525
185,308.25,276.5,427.599007314525,427.308026018125,427.599007314525
186,569.666666666667,580,485.182643678161,493.906949450991,485.182643678161
187,595.5,595,559.203333333333,563.645115050813,559.203333333333
188,643.6,635,641.553333333333,628.935490153241,641.553333333333
189,679,677,673.02,682.19104209392,673.02
191,720,720,702.453333333333,737.863879470594,702.453333333333
193,727,727,724.733333333333,748.039034055877,724.733333333333
194,742.666666666667,743,741.933333333333,746.374274212062,741.933333333333
195,755,755,752.333333333333,745.706246362779,752.333333333333
196,765,765,762.533333333333,750.158668072155,762.533333333333
197,772,772,771.6,762.2724422533,771.6
198,778,778,777.9,778.257213215256,777.9
199,788,788,785.233333333333,792.739810616052,785.233333333333
200,786.5,798,790.313333333333,800.347064113715,790.313333333333
201,801.666666666667,812.5,786.934385964912,797.237631554876,786.934385964912
202,797.4,809,778.134385964912,785.697483540577,778.134385964912
203,761.105263157895,754,769.634385964912,769.544418860467,769.634385964912
204,744,744,758.301052631579,752.596236304192,758.301052631579
206,744,744,748.021052631579,731.585712721732,748.021052631579
207,745,745,745.8,734.237504086341,745.8
208,746,746,749.333333333333,745.836581602373,749.333333333333
209,750,750,770.483333333333,764.671952928471,770.483333333333
210,761.666666666667,762.5,785.883333333333,789.032625723284,785.883333333333
211,849.75,847,810.733333333333,817.239644250999,810.733333333333
212,822,802,852.933333333333,847.742199197973,852.933333333333
213,870.25,865,895,879.021517856109,895
214,961,961,919.45,909.558827517305,919.45
217,972,972,954.65,981.530975438256,954.65
218,972,972,982.8,994.695765256227,982.8
219,998,998,998.266666666667,1004.22414188995,998.266666666667
220,1011,1011,1014.46666666667,1013.29679198451,1014.46666666667
221,1038.33333333333,1039,1037.76666666667,1025.09440218501,1037.76666666667
222,1053,1053,1060.36666666667,1042.79765913652,1060.36666666667
223,1088.5,1088.5,1084.56666666667,1069.57352084991,1084.56666666667
224,1111,1111,1108.8,1108.53403079906,1108.8
225,1132,1132,1189.93333333333,1162.77750382362,1189.93333333333
226,1159.5,1159.5,1257.59855072464,1235.40225476323,1257.59855072464
227,1458.66666666667,1575,1308.29855072464,1327.65771822236,1308.29855072464
228,1426.82608695652,1411,1447.89855072464,1433.39780786476,1447.89855072464
229,1364.5,1364.5,1586.59855072464,1544.62755711897,1586.59855072464
230,1830,1830,1670.2652173913,1653.35199941356,1670.2652173913
233,1853,1853,1765.3,1884.5438188251,1765.3
234,1877,1877,1878,1907.02536150557,1878
235,1902,1902,1905.8,1909.39472800227,1905.8
236,1928,1928,1940.7,1906.02491537681,1940.7
238,1969,1969,1979.5,1939.55974100598,1979.5
239,2027.5,2027.5,2021.9,2005.21037338385,2021.9
240,2071,2071,2067.3,2119.17046519727,2067.3
241,2114,2114,2318.12222222222,2278.59626506383,2318.12222222222
242,2155,2155,2623.15555555556,2477.2006719123,2623.15555555556
243,3223.11111111111,2265,2895.19555555556,2708.69658467145,2895.19555555556
244,3552.66666666667,4048,3062.77333333333,2965.96080287881,3062.77333333333
245,3431.2,3722,3242.26424242424,3238.52572850695,3242.26424242424
246,2951.88888888889,3005.5,3542.44202020202,3515.08766413724,3542.44202020202
247,3052.45454545455,2789,3789.90868686869,3784.34291235099,3789.90868686869
250,4724,4724,4075.66868686869,4435.23155830642,4075.66868686869
251,4790,4790,4472.09090909091,4569.67615864332,4472.09090909091
252,4860,4860,4864.2,4685.01404032577,4864.2
253,4934,4934,4947,4814.65996179051,4947
254,5013,5013,5042.2,4992.02868147428,5042.2
255,5138,5138,5149.1,5250.5349578138,5149.1
256,5266,5266,5669.76666666667,5609.90013290865,5669.76666666667
257,5394.5,5394.5,5994.96666666667,6035.07188350973,5994.96666666667
258,7537.33333333333,8541,6468.58484848485,6477.30447003073,6468.58484848485
259,6639,5747.5,6876.40484848485,6887.85215288543,6876.40484848485
260,7506.09090909091,8364,7181.48484848485,7228.3856974508,7181.48484848485
261,7305.1,7965,7392.01818181818,7502.24188895686,7392.01818181818
262,6919.9,6881,7784.01818181818,7723.17401759689,7784.01818181818
263,8590,8590,8004.6,7904.93537356422,8004.6
266,8599,8599,8268.18,8352.72770736275,8268.18
267,8609,8609,8612.2,8513.69621168613,8612.2
268,8623,8623,8628.9,8694.40441698748,8628.9
269,8640,8640,8652.5,8898.74963614433,8652.5
270,8673.5,8673.5,9097.75,9130.6291820342,9097.75
271,8717,8717,9429.01666666667,9393.94036753465,9429.01666666667
272,10835.25,10812.5,9918.31666666667,9692.97989384492,9918.31666666667
273,10279.3333333333,8905,10223.6452380952,10033.6420154511,10223.6452380952
274,11086.5,11086.5,10723.2606227106,10422.2203751611,10723.2606227106
275,10200.1428571429,9329,10706.5106227106,10865.0086157828,10706.5106227106
276,11215.0769230769,11641,11328.043956044,11361.4223950226,11328.043956044
277,10751.5,10747,11802.343956044,11883.3654301822,11802.343956044
278,13387,13387,12465.3153846154,12395.8634534616,12465.3153846154
280,13458,13458,12933.7,13252.6273931809,12933.7
281,13515,13515,13501.7,13526.9447740211,13501.7
282,13557,13557,13544.9,13665.3704483877,13544.9
283,13591.5,13591.5,13571.5,13700.1820315096,13571.5
284,13603,13603,13629.74,13677.1075152214,13629.74
285,13591,13591,13686.69,13641.8748913577,13686.69
286,13806.2,13566,13720.8185714286,13640.2121517531,13720.8185714286
287,13841.75,13843.5,13752.7785714286,13705.2101725477,13752.7785714286
288,13762.1428571429,13465,13871.7785714286,13819.4113671025,13871.7785714286
289,13762.8,13744,13945.7385714286,13952.7210330841,13945.7385714286
290,14186,14186,14010.9885714286,14075.0444681592,14010.9885714286
294,14176,14176,14090.86,14220.2123709282,14090.86
295,14168,14168,14170.9,14186.5819541317,14170.9
296,14161.5,14161.5,14168.1,14133.723897836,14168.1
297,14163,14163,14031,14066.0088607894,14031
298,14172,14172,13994.95,13987.8075017401,13994.95
299,13490.5,13267,13893.37,13903.3494303779,13893.37
300,13987.75,14212,13779.795,13816.3000601593,13779.795
301,13653.6,13287,13693.8906521739,13730.1837554826,13693.8906521739
302,13595.125,13179.5,13648.9906521739,13648.5248807458,13648.9906521739
303,13742.4782608696,13744,13498.6406521739,13574.8478003473,13498.6406521739
308,13266,13266,13407.7206521739,13331.7187032498,13407.7206521739
310,13236,13236,13322.2956521739,13255.3377773449,13322.2956521739
311,13199,13199,13196.9,13213.0949817041,13196.9
312,13168,13168,13156.1,13165.3090881651,13156.1
313,13115.5,13115.5,13110,13110.806743726,13110
314,13062,13062,13086.22,13052.2458116933,13086.22
315,13005.5,13005.5,13046.695,12993.2419594507,13046.695
316,13080.1,13134,12970.8616666667,12937.410854382,12970.8616666667
317,12970.375,12967,12877.3505555556,12888.3681638708,12877.3505555556
318,12736.3333333333,12697,12857.8505555556,12848.7903762112,12857.8505555556
319,12594.4444444444,12537,12805.0305555556,12817.5972633379,12805.0305555556
322,12908,12908,12754.1555555556,12754.1319018854,12754.1555555556
323,12816,12816,12729.0888888889,12736.283416607,12729.0888888889
324,12716,12716,12710.2,12716.7225703398,12710.2
325,12611,12611,12593.3,12685.0613293032,12593.3
326,12500,12500,12458.9,12597.437153215,12458.9
327,12323.5,12323.5,12295.1,12401.6188751671,12295.1
328,12144,12144,11854.1571428571,12045.3753282519,11854.1571428571
329,11897,11897,11417.2729323308,11501.2440548565,11417.2729323308
330,10406.2857142857,9653,10807.7729323308,10840.8374345485,10807.7729323308
331,10315.5789473684,10288,10229.3729323308,10160.5365561906,10229.3729323308
332,9276,9249.5,9665.23959899749,9556.72250864551,9665.23959899749
333,9252,9251,9384.78245614035,9125.77638077588,9384.78245614035
334,9076.33333333333,9077,9114.66666666667,8933.26222927826,9114.66666666667
335,9004,9004,9044.06666666667,8921.47598218468,9044.06666666667
337,8965,8965,8964.76666666667,9086.00278467323,8964.76666666667
338,8923,8923,8900.6,9085.27362598714,8900.6
339,8855.5,8855.5,8822.53333333333,8935.10236461711,8822.53333333333
340,8755.5,8755.5,8616.55333333333,8666.53994367119,8616.55333333333
341,8613.66666666667,8614,8404.10333333333,8334.55171570588,8404.10333333333
342,7935.1,7949,8085.40333333333,7994.1030332777,8085.40333333333
343,7860.75,7896,7777.50333333333,7700.15924894311,7777.50333333333
344,7262,7262,7489.37,7494.80255289053,7489.37
347,7216,7216,7322.41666666667,7264.21775211375,7322.41666666667
349,7173,7173,7156.56666666667,7208.39607456033,7156.56666666667
350,7100.33333333333,7098,7101.06666666667,7142.85482771706,7101.06666666667
351,7031.5,7031.5,6948.82380952381,7022.44847996013,6948.82380952381
352,6984.5,6984.5,6848.32380952381,6833.71499228236,6848.32380952381
353,6454.78571428571,6348,6630.05714285714,6598.67865625575,6630.05714285714
354,6670.5,6735.5,6396.22380952381,6348.23534609708,6396.22380952381
355,6009,6009,6142.92380952381,6113.28093602316,6142.92380952381
356,5862.33333333333,5833,5974.33333333333,5918.20157339084,5974.33333333333
357,5718,5718,5726.03333333333,5761.34449811747,5726.03333333333
358,5611.83333333333,5580.5,5601.83333333333,5634.54722326045,5601.83333333333
359,5429,5429,5498.96666666667,5529.64726187721,5498.96666666667
362,5388,5388,5317.96666666667,5264.70638914432,5317.96666666667
363,5348,5348,5177.25,5168.08897366013,5177.25
364,4813,4566,5092.2,5066.46540551529,5092.2
365,4908.25,4899.5,4980.725,4965.58216634576,4980.725
366,5003.75,5125,4855.885,4871.18573778744,4855.885
367,4830.625,4918.5,4810.685,4789.02260147627,4810.685
368,4723.8,4716,4711.70166666667,4722.95210450177,4711.70166666667
370,4587,4587,4571.65166666667,4622.44512963247,4571.65166666667
372,4413.33333333333,4596,4530.32666666667,4526.94134258691,4530.32666666667
373,4303.5,4309.5,4449.52222222222,4467.1248303921,4449.52222222222
374,4624,4624,4404.52222222222,4393.40181947845,4404.52222222222
375,4319.77777777778,4188,4300.85555555556,4308.05439046527,4300.85555555556
376,4362,4394,4214.55555555556,4214.93630522423,4214.55555555556
378,3895,3895,4057.95555555556,4020.80321354521,4057.95555555556
379,3872,3872,3953.26666666667,3927.49573085056,3953.26666666667
380,3841,3841,3830.6,3841.20568339383,3830.6
381,3796.33333333333,3796,3773.36,3762.65205294229,3773.36
382,3748.66666666667,3749,3704.41,3691.92686524234,3704.41
383,3608.8,3607,3634.61,3629.12214604038,3634.61
384,3527.25,3532,3571.94333333333,3574.32992108283,3571.94333333333
385,3492,3492,3516.81,3527.39263028339,3516.81
390,3483,3483,3435.8,3365.08185240881,3435.8
391,3473,3473,3366.35,3337.25640731054,3366.35
392,3203.75,3204.5,3316.08333333333,3307.6970574552,3316.08333333333
393,3180,3180,3243.23333333333,3274.93089224192,3243.23333333333
394,3240.66666666667,3397,3183.41333333333,3237.21531566509,3183.41333333333
395,3118.75,3047,3116.46333333333,3192.74031036795,3116.46333333333
396,3173.9,3169,3048.16333333333,3139.69585899374,3048.16333333333
399,2869,2869,2959.33,2911.04565484091,2959.33
400,2838.5,2838.5,2850.83,2807.25629206362,2850.83
401,2796.5,2796.5,2722.16666666667,2695.64567526308,2722.16666666667
402,2576.25,2571,2611.76666666667,2584.20206592021,2611.76666666667
403,2530.58333333333,2534,2503.33333333333,2480.9137255159,2503.33333333333
404,2317,2340,2398.99333333333,2393.76891553108,2398.99333333333
405,2296.33333333333,2313,2330.94333333333,2328.70182156356,2330.94333333333
406,2274.8,2277,2271.02666666667,2283.43032567883,2271.02666666667
410,2236,2236,2243.16,2213.57644661546,2243.16
411,2231,2231,2206.06,2202.24003388045,2206.06
412,2177.66666666667,2220,2181.9,2185.53032290278,2181.9
413,2110.83333333333,2093.5,2163.76,2163.35245276599,2163.76
414,2154,2125,2130.06,2136.45982913386,2130.06
415,2145.3,2155.5,2096.62666666667,2105.60585767016,2096.62666666667
416,2062.5,2062.5,2067.16,2071.54394403867,2067.16
417,2010.5,2041,2036.61,2035.0766123929,2036.61
418,1963.5,1963.5,1994.63571428571,1997.20286084537,1994.63571428571
419,2001.25,2001.5,1958.33571428571,1958.97080599836,1958.33571428571
420,1935.42857142857,1937,1902.98571428571,1921.42856445413,1902.98571428571
421,1881,1881,1853.78571428571,1885.62425281495,1853.78571428571
425,1733.75,1736,1796.93571428571,1763.0178996429,1796.93571428571
426,1717.5,1717.5,1747.71666666667,1734.72537718202,1747.71666666667
427,1717,1715.5,1715.68333333333,1706.1482009377,1715.68333333333
428,1689.33333333333,1658,1682.33333333333,1676.67223085177,1682.33333333333
429,1720.83333333333,1725,1636.43333333333,1645.92767577089,1636.43333333333
430,1567,1567,1573.43333333333,1614.52214016095,1573.43333333333
434,1488,1488,1534.60666666667,1499.32925984461,1534.60666666667
435,1402,1402,1476.17333333333,1477.39812214987,1476.17333333333
436,1495.2,1554,1457.27333333333,1459.91772415027,1457.27333333333
437,1428.66666666667,1429,1458.83333333333,1447.28947815385,1458.83333333333
438,1472.5,1456,1473.06666666667,1438.11263221796,1473.06666666667
439,1495.8,1475,1447.02666666667,1430.5358933373,1447.02666666667
440,1473.16666666667,1496,1433.33333333333,1422.70796850657,1433.33333333333
441,1365,1365,1410.33333333333,1412.77756472047,1410.33333333333
442,1360.2,1358,1382.77333333333,1399.52607163596,1382.77333333333
443,1357.5,1357.5,1360.24,1384.26560955903,1360.24
444,1358,1358,1359.44,1368.94098145796,1359.44
447,1360.5,1360.5,1359.8,1342.0301306925,1359.8
448,1361,1361,1361.54,1345.09259519643,1361.54
449,1362,1362,1365.70666666667,1352.98927063125,1365.70666666667
450,1366.2,1367,1364.60666666667,1362.83932207895,1364.60666666667
451,1378.83333333333,1379.5,1363.60666666667,1371.76191462151,1363.60666666667
452,1355,1355,1358.14,1376.87621334091,1358.14
454,1356,1356,1350.14444444444,1369.23986031322,1350.14444444444
456,1334.66666666667,1357,1340.34444444444,1342.29993702675,1340.34444444444
457,1326.22222222222,1321,1322.74444444444,1323.92018175708,1322.74444444444
458,1329.83333333333,1337,1288.89444444444,1303.50938818743,1288.89444444444
461,1267,1267,1258.06111111111,1239.406958561,1258.06111111111
462,1186.75,1187.5,1231.36960784314,1219.93794772169,1231.36960784314
463,1180.5,1185,1193.60294117647,1201.59451931084,1193.60294117647
464,1192.76470588235,1211,1176.60294117647,1183.80682170392,1176.60294117647
465,1141,1141,1156.65294117647,1166.0050032764,1156.65294117647
466,1182,1182,1135.65294117647,1147.84600767583,1135.65294117647
470,1087,1087,1112.1,1085.18870097938,1112.1
472,1075.5,1074,1098.63333333333,1070.92013316456,1098.63333333333
473,1075,1075,1077.03333333333,1070.81909066798,1077.03333333333
474,1073.66666666667,1073,1076.03333333333,1076.46143578908,1076.03333333333
475,1074,1074,1088.07619047619,1087.99946352023,1088.07619047619
476,1082,1082,1100.53073593074,1103.03096879186,1100.53073593074
477,1135.71428571429,1139,1117.7174025974,1118.51512151894,1117.7174025974
478,1137.27272727273,1136,1130.8174025974,1131.41109161642,1130.8174025974
479,1159.6,1159,1135.8174025974,1138.67804899925,1135.8174025974
480,1139.5,1139.5,1128.47454545455,1138.15376425686,1128.47454545455
481,1107,1107,1114.12,1131.19041067658,1114.12
485,1099,1099,1096.6,1083.56178721238,1096.6
486,1065.5,1056.5,1081.78333333333,1077.86469886954,1081.78333333333
487,1072,1072,1090.98333333333,1078.37524222363,1090.98333333333
488,1065.41666666667,1063,1092.58333333333,1083.63447505668,1092.58333333333
490,1153,1153,1099.88333333333,1099.61146734401,1099.88333333333
491,1107,1107,1107.65,1105.93545589045,1107.65
492,1102,1102,1111.34166666667,1108.22059210019,1111.34166666667
493,1110.83333333333,1124.5,1083.94166666667,1104.85692277663,1083.94166666667
494,1083.875,1081.5,1078.74166666667,1096.5822237524,1078.74166666667
495,1016,1016,1072.86666666667,1084.72120311746,1072.86666666667
496,1081,1081,1069.22,1070.59856896176,1069.22
497,1072.625,1049.5,1053.445,1055.43585196855,1053.445
498,1092.6,1093,1047.645,1040.04187319419,1047.645
499,1005,1005,1027.145,1025.12227628835,1027.145
503,987,979,1009.75333333333,984.300580343317,1009.75333333333
504,978.5,978.5,988.133333333333,982.337547524942,988.133333333333
505,985.666666666667,980.5,985.658333333333,984.812780209676,985.658333333333
506,984.5,979,995.758333333333,991.08203073037,995.758333333333
507,992.625,993.5,1012.88055555556,1000.23107315651,1012.88055555556
510,1037.5,1037.5,1024.06150793651,1035.81469256247,1024.06150793651
511,1064.11111111111,1074,1043.16150793651,1047.34064330525,1043.16150793651
512,1041.57142857143,1036,1058.83650793651,1057.23987367302,1058.83650793651
515,1080,1080,1066.09650793651,1071.52432131463,1066.09650793651
516,1071,1069,1060.87428571429,1069.39298371494,1060.87428571429
517,1073.8,1077,1058.56,1062.93769987864,1058.56
518,1038,1038,1041.36,1052.05520754188,1041.36
520,1030,1030,1027.27428571429,1023.7909586904,1027.27428571429
521,994,994,1011.48928571429,1010.43527198846,1011.48928571429
522,1000.57142857143,992,1003.62261904762,1000.28125697758,1003.62261904762
523,994.875,994.5,998.222619047619,995.341948564152,998.222619047619
524,998.666666666667,998,1005.88928571429,996.92828160698,1005.88928571429
525,1003,1003,1014.775,1003.54279077456,1014.775
527,1032.33333333333,1047,1022.96,1023.05807596767,1022.96
528,1045,1045,1026.89333333333,1031.55972123502,1026.89333333333
530,1035.8,1042,1030.01333333333,1035.05319021594,1030.01333333333
531,1018.33333333333,1016.5,1013.74666666667,1026.37807280076,1013.74666666667
532,1018.6,1016,992.346666666667,1011.72731163335,992.346666666667
533,951,951,986.986666666667,993.294479111195,986.986666666667
534,938,938,979.834285714286,973.273147631807,979.834285714286
535,1009,1021.5,953.047619047619,953.534737310227,953.047619047619
536,982.571428571429,988,938.847619047619,934.662059131681,938.847619047619
537,884.666666666667,885,931.314285714286,916.915771798937,931.314285714286
538,880,880,909.269841269841,900.556534014767,909.269841269841
539,900.333333333333,889,881.655555555556,885.845004481942,881.655555555556
540,898.777777777778,898,865.722222222222,872.942650209531,865.722222222222
542,844.5,844.5,849.322222222222,851.525076689401,849.322222222222
543,805,805,833.755555555556,842.340874522856,833.755555555556
544,798,798,822.1,833.727073472773,822.1
545,822.5,822.5,824.6,825.349182079739,824.6
546,840.5,838.5,830.266666666667,816.839159083816,830.266666666667
547,857,857,826.066666666667,807.694764022953,826.066666666667
548,833.333333333333,855.5,816,797.380206634574,816
549,777,777,796.3,785.359696656103,796.3
550,772.166666666667,772.5,759.3,771.320108006541,759.3
551,742,772,727.833333333333,755.838971331203,727.833333333333
552,672,672,717.433333333333,739.716481456981,717.433333333333
553,676,676,711.75,723.752833210766,711.75
554,725,704,711.3,708.748221419452,711.3
555,743.75,744.5,706.6,695.208887810463,706.6
556,739.75,749.5,696.075,682.465261713356,696.075
558,648.5,648.5,671.675,655.511036975156,671.675
559,623.375,623,629.725,639.373390794244,629.725
560,603,603,589.708333333333,620.177357045579,589.708333333333
562,534,534,573.041666666667,572.538391625746,573.041666666667
563,539.666666666667,544,564.066666666667,547.369157222802,564.066666666667
564,565.166666666667,561,535.8,523.797749858359,535.8
565,578.5,578.5,514.6,503.697415657802,514.6
566,461.666666666667,435,493.066666666667,488.412223105138,493.066666666667
567,428,428,473.483333333333,477.169530118868,473.483333333333
569,432,432,448.103333333333,461.60436395398,448.103333333333
570,467.25,454.5,450.32,454.678251329601,450.32
571,451.6,465,448.52,446.587359380091,448.52
572,472.75,488,444.345,436.391486161919,444.345
573,419,419,424.995,424.596900848951,424.995
574,411.125,412.5,410.608333333333,412.0714903944,410.608333333333
576,370.5,370.5,392.858333333333,388.299741873417,392.858333333333
577,379.666666666667,374,380.758333333333,378.789177713413,380.758333333333
578,384,383.5,370.333333333333,371.769034108612,370.333333333333
579,358.5,358.5,368.733333333333,366.855687431834,368.733333333333
580,359,359,365.8,363.415211939823,365.8
581,362.5,362.5,362.55,360.813681889325,362.55
582,365,366,359.45,358.496912071543,359.45
583,367.75,368,356.25,356.229679415528,356.25
584,343,343,353.35,353.856501384789,353.35
585,343,343,348.95,351.221895442836,348.95
586,348,348,344.775,348.17037905318,344.775
587,343,343,344.346428571429,344.582603067699,344.346428571429
588,346.875,346.5,343.079761904762,340.483751891744,343.079761904762
589,340.857142857143,340,334.379761904762,335.935143319032,334.379761904762
590,336.666666666667,336,327.529761904762,330.998095143283,327.529761904762
592,304.5,304.5,322.274761904762,320.203951157545,322.274761904762
593,308.75,310.5,315.403333333333,314.487666307906,315.403333333333
594,320.6,326,305.17,308.737265267575,305.17
595,306.5,306.5,300.83,303.123118067743,300.83
598,285.5,285.5,295.8,288.801899823149,295.8
599,282.8,282,287.165714285714,285.389031694935,287.165714285714
600,283.6,284,281.515714285714,282.679647949459,281.515714285714
603,277.428571428571,277,280.415714285714,277.629907184245,280.415714285714
604,278.25,278,279.055714285714,276.591965144503,279.055714285714
605,280,280,276.335714285714,275.686259574888,276.335714285714
606,276,276,271.75,274.794975125599,271.75
608,270,268,270,272.523790145016,270
610,254.5,254.5,266.5,268.696822480399,266.5
611,269.5,269.5,264.7,265.860809676066,264.7
612,262.5,271.5,261.6,262.228918642111,261.6
613,267,273,261.3,257.744512268626,261.3
614,254.5,258,255,252.666981750887,255
615,253,253,246.9,247.334725360466,246.9
616,238,238,238.7,242.086141368936,238.7
618,222,222,233.333333333333,232.796449289519,233.333333333333
619,226,226,229.233333333333,228.88607797321,229.233333333333
620,227.666666666667,228,226.483333333333,225.51941978861,226.483333333333
621,232.5,232.5,224.983333333333,222.7370222228,224.983333333333
622,224.25,224.5,222.903333333333,220.579432762862,222.903333333333
623,214.5,214,220.67,219.056689782667,220.67
624,215.6,216,217.27,218.056795203245,217.27
625,216.5,216.5,215.32,217.437241832414,215.32
628,215.5,215.5,215.58,216.435557049669,215.58
