date_time,fraction,ug_frac,d13C,d13C_std,Fm,Fm_std,temp,bulk13,bulk14,d14C,d14C_err
1:00:01 AM,-1,0,0,0,0,0,0,-27.01,-23,,
1:02:34 AM,0,0,0,0,0,0,140,,,,
1:07:22 AM,1,10,-27.71983485,0.15,1.03747568,0.00159744,250,,,28.85249037,1.597439796
1:10:37 AM,2,58.6,-26.94621686,0.15,0.991183909,0.001526404,330,,,-17.05451722,1.52640428
1:12:13 AM,3,10.4,-25.49534913,0.15,0.963070778,0.00158514,370,,,-45.04950017,1.585139508
1:13:25 AM,4,6.6,-25.10472113,0.15,0.944437271,0.00163751,400,,,-63.52589648,1.637509643
1:15:07 AM,5,6.7,-25.72554063,0.15,0.901211166,0.001613228,450,,,-106.3875343,1.613227539
1:27:40 AM,6,5.9,-25.04493113,0.15,0.727652603,0.002502576,750,,,-278.4827112,2.502575881
