t_max (s),601.5
t_mean (s),672.6392454402484
t_std (s),169.0232109442846
T_max (K),590.65
T_mean (K),622.0845968086849
T_std (K),72.78645059962345
max_rate (frac/s),0.0025069004594156733
max_rate (frac/K),0.006492575355601928
