,t0 (s),tf (s),E (kJ/mol),E std. (kJ/mol),d13C (VPDB),d13C std. (VPDB)
1,177.0,435.0,115.57948557763548,7.29799727985351,-27.79226800318202,0.011756298
2,435.0,630.0,126.27770780918848,6.637372014567215,-26.440617908269125,0.012960727
3,630.0,825.0,142.67946294898235,7.415526387996786,-26.5382367381336,0.012727425
4,825.0,1464.0,160.29488758219543,10.260368599060742,-26.24122489573677,0.012084893000000001
