date_time,temp,CO2_scaled,CO2_av,CO2_med,Moving,Modelled
1:05:43 AM,214,2426.73407992973,2105.5,2105.5,2426.73407992973,2190.70251859758
1:05:46 AM,215,2517.59407992973,2139,2139,2517.59407992973,2296.11486548687
1:05:49 AM,216,2643.11907992973,2396.11111111111,2260,2643.11907992973,2404.28662886395
1:05:52 AM,217,2754.41907992973,2617.45454545455,2510,2754.41907992973,2512.63889962238
1:05:55 AM,218,2829.51907992973,2718.78260869565,2717,2829.51907992973,2619.95849936654
1:05:58 AM,221,2955.7926093415,3009,3009,2955.7926093415,2923.58948855725
1:06:01 AM,222,3070.0545141034,3035,3035,3070.0545141034,3014.64662028819
1:06:04 AM,223,3266.2795141034,3061,3061,3266.2795141034,3100.5407983321
1:06:07 AM,224,3465.6795141034,3092,3092,3465.6795141034,3189.73689081995
1:06:10 AM,225,3670.4295141034,3141.5,3141.5,3670.4295141034,3292.635375188
1:06:13 AM,226,3880.2045141034,3195,3195,3880.2045141034,3419.63672887252
1:06:16 AM,227,4095.0045141034,3740.2,3303,4095.0045141034,3581.1414293098
1:06:19 AM,228,4312.27395854785,4472.5,4439.5,4312.27395854785,3783.85674302246
1:06:22 AM,229,4524.50123127512,4198,3447,4524.50123127512,4019.71709287867
1:06:25 AM,230,4743.48710084034,3484,3485,4743.48710084034,4276.96369083294
1:06:28 AM,231,4962.87710084034,4518.47058823529,4903,4962.87710084034,4543.83774883979
1:06:31 AM,232,5230.72020428861,4299.57142857143,4253,5230.72020428861,4811.13909996481
1:06:34 AM,234,5532.27020428861,5966,5966,5532.27020428861,5353.71957271942
1:06:37 AM,235,5874.32020428861,6047,6047,5874.32020428861,5636.18457159066
1:06:40 AM,236,6222.24520428861,6172.5,6172.5,6222.24520428861,5930.88999695226
1:06:43 AM,237,6575.39520428861,6301,6301,6575.39520428861,6241.42878742504
1:06:46 AM,238,6912.06020428861,6435,6435,6912.06020428861,6569.73809670397
1:06:49 AM,239,7224.11020428861,6741.5,6717,7224.11020428861,6911.13193878057
1:06:52 AM,240,7557.06020428861,6862,6862,7557.06020428861,7259.26854272053
1:06:55 AM,241,7931.06020428861,7098.5,7098.5,7931.06020428861,7607.80613758954
1:06:58 AM,242,8383.88667487685,7396.8,7389,8383.88667487685,7950.40295245327
1:07:01 AM,243,8916.97060344828,8391.86206896552,8313,8916.97060344828,8281.97406954273
1:07:04 AM,244,9175.27060344827,9092,9092,9175.27060344827,8602.4619837501
1:07:07 AM,245,9567.09977011494,9933,9933,9567.09977011494,8913.06604313286
1:07:10 AM,249,9921.09619868637,10100,10100,9921.09619868637,10080.6306935681
1:07:13 AM,250,10261.8432575099,10258,10258,10261.8432575099,10359.9906641951
1:07:16 AM,252,10769.3182575099,10473.5,10473.5,10769.3182575099,10916.2858021792
1:07:19 AM,253,11265.7432575099,10713.5,10713.5,11265.7432575099,11197.8392397068
1:07:22 AM,254,11759.0932575099,10857,10857,11759.0932575099,11484.7421030386
1:07:25 AM,255,12245.5182575099,10964,10964,12245.5182575099,11779.3035272598
1:07:28 AM,256,12722.5282575099,13575,13575,12722.5282575099,12086.4563171657
1:07:31 AM,257,13153.9851540616,14961.25,16219.5,13153.9851540616,12421.6279563909
1:07:34 AM,258,13555.1851540616,11132,11132,13555.1851540616,12802.8695982798
1:07:37 AM,259,13929.4351540616,13883.5833333333,15100,13929.4351540616,13248.2323961771
1:07:40 AM,260,14497.9976540616,13252.4285714286,12706.5,14497.9976540616,13766.9831157157
1:07:43 AM,261,15089.2885631525,13115.9411764706,12941,15089.2885631525,14333.2509716817
1:07:46 AM,264,15636.0802298192,16584.5,16584.5,15636.0802298192,15970.6056288916
1:07:49 AM,265,16278.4552298192,16670,16670,16278.4552298192,16380.3903013144
1:07:52 AM,266,17037.5552298192,16729,16729,17037.5552298192,16664.416245538
1:07:55 AM,267,17802.9802298192,16827,16827,17802.9802298192,16815.6329611377
1:07:58 AM,268,18444.5802298192,16937,16937,18444.5802298192,16937.4086376906
1:08:01 AM,269,19018.1677298192,17021,17021,19018.1677298192,17160.7161372742
1:08:04 AM,270,19781.4677298192,17116,17116,19781.4677298192,17616.5283219663
