,t0 (s),tf (s),E (kJ/mol),E std. (kJ/mol),mass (ugC),mass std. (ugC),d13C (VPDB),d13C std. (VPDB),Fm,Fm std.
1,171.0,543.0,126.50280975042362,6.032800275440301,0.071,0.0007099999999999999,-30.4,0.15,0.8518088079999999,0.0013314770000000002
2,543.0,747.0,136.5763330140238,8.14849407710395,0.36200000000000004,0.0036200000000000004,-28.9,0.15,0.869443792,0.001414935
3,747.0,903.0,153.47104361242708,6.339900228757042,0.37200000000000005,0.0037200000000000006,-27.4,0.15,0.8221844909999999,0.001289918
4,903.0,1938.0,164.81330667379953,11.084500016724116,0.187,0.0018700000000000001,-26.4,0.15,0.8317120170000001,0.001297425
