,t0 (s),tf (s),E (kJ/mol),E std. (kJ/mol),d13C (VPDB),d13C std. (VPDB)
1,171.0,543.0,126.50280975042362,6.032800275440301,-30.127261493135382,0.15
2,543.0,747.0,136.5763330140238,8.14849407710395,-28.894610494704764,0.15
3,747.0,903.0,153.47104361242708,6.339900228757042,-27.41346470841077,0.15
4,903.0,1938.0,164.81330667379953,11.084500016724116,-26.602894270525866,0.15
