t_max (s),590.8066666666666
t_mean (s),633.6801829743335
t_std (s),169.38213385611624
T_max (K),586.0855555555555
T_mean (K),605.4362787775933
T_std (K),73.56733781069292
max_rate (frac/s),0.0031064639920425083
max_rate (frac/K),0.009319391976127526
