,t0 (s),tf (s),E (kJ/mol),E std. (kJ/mol),mass (ugC),mass std. (ugC),d13C (VPDB),d13C std. (VPDB),Fm,Fm std.
1,162.0,519.0,123.78576091603978,6.50111821888816,0.084,0.00084,-30.6674979,0.15,0.867800523,0.001352884
2,519.0,645.0,132.15890564419058,6.269477375265735,0.335,0.00335,-30.32144835,0.15,0.886725091,0.0013672620000000002
3,645.0,768.0,143.07218918374542,6.146468598978579,0.257,0.0025700000000000002,-27.43920015,0.15,0.8844870990000001,0.001372301
4,768.0,1668.0,155.95705564462247,8.413497546224335,0.32299999999999995,0.00323,-25.8897171,0.15,0.781426622,0.001222
