"temp","CO2_av","CO2_med","Moving*","Modelled","CO2_scaled","CO2_prop"
326,36693.8888888889,36995,35549.9661111111,36099.5089003769,35549.9661111111,0.628141214603831
327,35156,35493,35374.1661111111,35783.0958996487,35374.1661111111,0.625034960573034
328,35142.5,35142.5,34966.1661111111,35436.4151805621,34966.1661111111,0.617825906849681
329,36819,36819,34612.5494444444,35054.8628778071,34612.5494444444,0.611577765801953
331,33494,33494,34262.1077777778,34234.5531672879,34262.1077777778,0.605385724620823
333,32981.5,32981.5,33902.7661111111,33436.346385741,33902.7661111111,0.599036427120727
334,32541,32541,33600.5161111111,33082.4227442012,33600.5161111111,0.59369589651317
335,32243,32243,33286.4561111111,32778.2942159475,33286.4561111111,0.588146692071121
336,32494,32399.5,32950.4852777778,32538.7172613276,32950.4852777778,0.582210339652053
337,32310.5,32306.5,32562.1052777778,32370.2980969507,32562.1052777778,0.575347956600397
338,32963.6666666667,32960,32173.7608333333,32247.041964473,32173.7608333333,0.568486201788717
339,34198.6666666667,34306,31861.7358333333,32134.8038618124,31861.7358333333,0.562972954269038
340,31951,31951,31557.1441666667,31999.4387868866,31557.1441666667,0.557591048169319
341,31604,31604,31151.6941666667,31806.8017376134,31151.6941666667,0.550427051031737
342,30938.75,30915,30868.9275,31531.9603157555,30868.9275,0.545430776298469
343,30413,30396,30598.5525,31186.8325384541,30598.5525,0.540653453013049
344,30368,30446.5,30363.7125,30792.5490266955,30363.7125,0.536504006502284
345,30263.3,30389,30149.6625,30370.2404014657,30149.6625,0.532721903684922
347,29668.3333333333,29250,29933.4625,29526.0702945372,29933.4625,0.528901811981518
348,28998,28998,29737.7875,29146.4700548107,29737.7875,0.525444381620447
349,28927,28927,29468.2708333333,28820.0927641394,29468.2708333333,0.520682224440695
350,28915.5,28905,29205.8375,28551.6969364186,29205.8375,0.51604522444364
351,29050.6666666667,29056,29077.2875,28342.7666641256,29077.2875,0.513773842443304
352,28710,28879.5,28910.0836538462,28194.7860397375,28910.0836538462,0.510819475998024
353,27838.6666666667,27864,28783.7961538462,28109.2391557316,28783.7961538462,0.508588070674279
354,27574,27558.5,28614.7961538462,28084.7251359581,28614.7961538462,0.505601967538871
355,27844.2,27780,28450.0961538462,28108.3032297588,28450.0961538462,0.502691842175547
356,27962,27962,28297.1811538462,28164.1477178488,28297.1811538462,0.499989948915482
359,28170,28170,28181.6644871795,28367.0223550029,28181.6644871795,0.497948856131309
360,28397,28397,28062.970042735,28393.6752273988,28062.970042735,0.49585161439929
361,27573.3333333333,27066,27939.1093284493,28377.408374569,27939.1093284493,0.493663088557382
362,28950,28950,27762.0843284493,28322.1084617809,27762.0843284493,0.490535189696165
363,29380,29402.5,27579.400995116,28235.6046312124,27579.400995116,0.487307312332535
364,28259.9230769231,27838,27413.750995116,28125.7260250413,27413.750995116,0.484380401182355
365,28413,28417,27296.3176617827,28000.3017854457,27296.3176617827,0.482305442336982
366,27033,27033,27463.7676617827,27867.1610546035,27463.7676617827,0.485264158135941
368,27074,27074,27447.9076617827,27574.9648994936,27447.9076617827,0.484983923841695
369,27205,27202,27730.2632173382,27384.7053005358,27730.2632173382,0.489972934550242
370,27358,27358,27902.4757173382,27141.3617551495,27902.4757173382,0.493015800149097
